Year,Quarter,Month,Day,Average of FILING_DECISION_SORT,DEF_RACE
2019,Qtr 1,January,18,75.00%,Latino
2019,Qtr 1,January,18,75.00%,White
2019,Qtr 1,January,19,50.00%,Asian
2019,Qtr 1,January,19,100.00%,Black
2019,Qtr 1,January,19,100.00%,Latino
2019,Qtr 1,January,19,100.00%,White
2019,Qtr 1,January,22,100.00%,Missing/Unknown
2019,Qtr 1,January,22,66.67%,Asian
2019,Qtr 1,January,22,80.00%,Black
2019,Qtr 1,January,22,80.00%,Latino
2019,Qtr 1,January,22,90.91%,White
2019,Qtr 1,January,23,100.00%,Asian
2019,Qtr 1,January,23,66.67%,Black
2019,Qtr 1,January,23,84.62%,Latino
2019,Qtr 1,January,23,80.00%,White
2019,Qtr 1,January,24,100.00%,Missing/Unknown
2019,Qtr 1,January,24,100.00%,Asian
2019,Qtr 1,January,24,66.67%,Black
2019,Qtr 1,January,24,100.00%,Latino
2019,Qtr 1,January,24,92.86%,White
2019,Qtr 1,January,25,100.00%,Asian
2019,Qtr 1,January,25,75.00%,Black
2019,Qtr 1,January,25,94.12%,Latino
2019,Qtr 1,January,25,92.31%,White
2019,Qtr 1,January,26,100.00%,Missing/Unknown
2019,Qtr 1,January,26,0.00%,Asian
2019,Qtr 1,January,26,60.00%,Latino
2019,Qtr 1,January,26,80.00%,White
2019,Qtr 1,January,27,100.00%,Missing/Unknown
2019,Qtr 1,January,27,0.00%,Asian
2019,Qtr 1,January,27,100.00%,Black
2019,Qtr 1,January,28,0.00%,Missing/Unknown
2019,Qtr 1,January,28,50.00%,Black
2019,Qtr 1,January,28,75.00%,Latino
2019,Qtr 1,January,28,80.00%,White
2019,Qtr 1,January,29,66.67%,Missing/Unknown
2019,Qtr 1,January,29,0.00%,Asian
2019,Qtr 1,January,29,83.33%,Black
2019,Qtr 1,January,29,68.18%,Latino
2019,Qtr 1,January,29,65.22%,White
2019,Qtr 1,January,30,50.00%,Missing/Unknown
2019,Qtr 1,January,30,100.00%,Asian
2019,Qtr 1,January,30,40.00%,Black
2019,Qtr 1,January,30,55.56%,Latino
2019,Qtr 1,January,30,70.00%,White
2019,Qtr 1,January,31,100.00%,Missing/Unknown
2019,Qtr 1,January,31,100.00%,Latino
2019,Qtr 1,January,31,50.00%,White
2019,Qtr 1,February,1,100.00%,Asian
2019,Qtr 1,February,1,100.00%,Black
2019,Qtr 1,February,1,53.33%,Latino
2019,Qtr 1,February,1,92.31%,White
2019,Qtr 1,February,2,50.00%,Asian
2019,Qtr 1,February,2,0.00%,Black
2019,Qtr 1,February,2,5.88%,Latino
2019,Qtr 1,February,2,0.00%,White
2019,Qtr 1,February,3,33.33%,Asian
2019,Qtr 1,February,3,100.00%,Latino
2019,Qtr 1,February,3,75.00%,White
2019,Qtr 1,February,4,66.67%,Black
2019,Qtr 1,February,4,60.00%,Latino
2019,Qtr 1,February,4,100.00%,White
2019,Qtr 1,February,5,100.00%,Missing/Unknown
2019,Qtr 1,February,5,100.00%,Asian
2019,Qtr 1,February,5,33.33%,Black
2019,Qtr 1,February,5,72.73%,Latino
2019,Qtr 1,February,5,88.89%,White
2019,Qtr 1,February,6,100.00%,Asian
2019,Qtr 1,February,6,50.00%,Black
2019,Qtr 1,February,6,71.43%,Latino
2019,Qtr 1,February,6,50.00%,White
2019,Qtr 1,February,7,33.33%,Missing/Unknown
2019,Qtr 1,February,7,80.00%,Asian
2019,Qtr 1,February,7,75.00%,Black
2019,Qtr 1,February,7,73.33%,Latino
2019,Qtr 1,February,7,70.59%,White
2019,Qtr 1,February,8,0.00%,Asian
2019,Qtr 1,February,8,100.00%,Black
2019,Qtr 1,February,8,73.33%,Latino
2019,Qtr 1,February,8,83.33%,White
2019,Qtr 1,February,9,0.00%,Missing/Unknown
2019,Qtr 1,February,9,0.00%,Asian
2019,Qtr 1,February,9,66.67%,Black
2019,Qtr 1,February,9,39.13%,Latino
2019,Qtr 1,February,9,23.53%,White
2019,Qtr 1,February,10,0.00%,Missing/Unknown
2019,Qtr 1,February,10,0.00%,Asian
2019,Qtr 1,February,10,0.00%,Black
2019,Qtr 1,February,10,0.00%,Latino
2019,Qtr 1,February,10,18.18%,White
2019,Qtr 1,February,11,0.00%,Missing/Unknown
2019,Qtr 1,February,11,40.00%,Asian
2019,Qtr 1,February,11,100.00%,Black
2019,Qtr 1,February,11,62.50%,Latino
2019,Qtr 1,February,11,87.50%,White
2019,Qtr 1,February,12,50.00%,Missing/Unknown
2019,Qtr 1,February,12,0.00%,Asian
2019,Qtr 1,February,12,55.56%,Black
2019,Qtr 1,February,12,46.15%,Latino
2019,Qtr 1,February,12,75.00%,White
2019,Qtr 1,February,13,100.00%,Missing/Unknown
2019,Qtr 1,February,13,0.00%,Asian
2019,Qtr 1,February,13,20.00%,Black
2019,Qtr 1,February,13,66.67%,Latino
2019,Qtr 1,February,13,57.14%,White
2019,Qtr 1,February,14,50.00%,Asian
2019,Qtr 1,February,14,30.00%,Black
2019,Qtr 1,February,14,54.84%,Latino
2019,Qtr 1,February,14,53.33%,White
2019,Qtr 1,February,15,0.00%,Missing/Unknown
2019,Qtr 1,February,15,75.00%,Asian
2019,Qtr 1,February,15,50.00%,Black
2019,Qtr 1,February,15,61.90%,Latino
2019,Qtr 1,February,15,50.00%,White
2019,Qtr 1,February,16,75.00%,Asian
2019,Qtr 1,February,16,100.00%,Black
2019,Qtr 1,February,16,100.00%,Latino
2019,Qtr 1,February,16,75.00%,White
2019,Qtr 1,February,19,100.00%,Missing/Unknown
2019,Qtr 1,February,19,100.00%,Asian
2019,Qtr 1,February,19,75.00%,Black
2019,Qtr 1,February,19,100.00%,Latino
2019,Qtr 1,February,19,50.00%,White
2019,Qtr 1,February,20,50.00%,Asian
2019,Qtr 1,February,20,35.71%,Latino
2019,Qtr 1,February,20,33.33%,White
2019,Qtr 1,February,21,100.00%,Missing/Unknown
2019,Qtr 1,February,21,80.00%,Asian
2019,Qtr 1,February,21,50.00%,Black
2019,Qtr 1,February,21,29.41%,Latino
2019,Qtr 1,February,21,53.85%,White
2019,Qtr 1,February,22,100.00%,Missing/Unknown
2019,Qtr 1,February,22,50.00%,Asian
2019,Qtr 1,February,22,100.00%,Black
2019,Qtr 1,February,22,50.00%,Latino
2019,Qtr 1,February,22,75.00%,White
2019,Qtr 1,February,25,80.00%,Asian
2019,Qtr 1,February,25,100.00%,Black
2019,Qtr 1,February,25,80.00%,Latino
2019,Qtr 1,February,25,100.00%,White
2019,Qtr 1,February,26,100.00%,Missing/Unknown
2019,Qtr 1,February,26,50.00%,Asian
2019,Qtr 1,February,26,40.00%,Black
2019,Qtr 1,February,26,46.15%,Latino
2019,Qtr 1,February,26,10.00%,White
2019,Qtr 1,February,27,0.00%,Missing/Unknown
2019,Qtr 1,February,27,0.00%,Asian
2019,Qtr 1,February,27,50.00%,Black
2019,Qtr 1,February,27,29.41%,Latino
2019,Qtr 1,February,27,50.00%,White
2019,Qtr 1,February,28,100.00%,Missing/Unknown
2019,Qtr 1,February,28,33.33%,Black
2019,Qtr 1,February,28,60.00%,Latino
2019,Qtr 1,February,28,77.78%,White
2019,Qtr 1,March,1,100.00%,Missing/Unknown
2019,Qtr 1,March,1,33.33%,Black
2019,Qtr 1,March,1,50.00%,Latino
2019,Qtr 1,March,1,50.00%,White
2019,Qtr 1,March,4,100.00%,Asian
2019,Qtr 1,March,4,75.00%,Black
2019,Qtr 1,March,4,56.25%,Latino
2019,Qtr 1,March,4,75.00%,White
2019,Qtr 1,March,5,100.00%,Asian
2019,Qtr 1,March,5,33.33%,Black
2019,Qtr 1,March,5,46.15%,Latino
2019,Qtr 1,March,5,83.33%,White
2019,Qtr 1,March,6,100.00%,Missing/Unknown
2019,Qtr 1,March,6,50.00%,Black
2019,Qtr 1,March,6,91.67%,Latino
2019,Qtr 1,March,6,55.56%,White
2019,Qtr 1,March,7,100.00%,Asian
2019,Qtr 1,March,7,0.00%,Black
2019,Qtr 1,March,7,37.50%,Latino
2019,Qtr 1,March,7,25.00%,White
2019,Qtr 1,March,8,100.00%,Missing/Unknown
2019,Qtr 1,March,8,66.67%,Black
2019,Qtr 1,March,8,86.67%,Latino
2019,Qtr 1,March,8,77.78%,White
2019,Qtr 1,March,11,100.00%,Black
2019,Qtr 1,March,11,87.50%,Latino
2019,Qtr 1,March,11,66.67%,White
2019,Qtr 1,March,12,100.00%,Missing/Unknown
2019,Qtr 1,March,12,50.00%,Asian
2019,Qtr 1,March,12,100.00%,Black
2019,Qtr 1,March,12,100.00%,Latino
2019,Qtr 1,March,12,75.00%,White
2019,Qtr 1,March,13,100.00%,Asian
2019,Qtr 1,March,13,50.00%,Black
2019,Qtr 1,March,13,85.71%,Latino
2019,Qtr 1,March,13,100.00%,White
2019,Qtr 1,March,14,50.00%,Missing/Unknown
2019,Qtr 1,March,14,100.00%,Black
2019,Qtr 1,March,14,50.00%,Latino
2019,Qtr 1,March,14,33.33%,White
2019,Qtr 1,March,15,100.00%,Missing/Unknown
2019,Qtr 1,March,15,0.00%,Asian
2019,Qtr 1,March,15,100.00%,Black
2019,Qtr 1,March,15,80.00%,Latino
2019,Qtr 1,March,15,75.00%,White
2019,Qtr 1,March,16,100.00%,Latino
2019,Qtr 1,March,18,100.00%,Missing/Unknown
2019,Qtr 1,March,18,100.00%,Asian
2019,Qtr 1,March,18,50.00%,Black
2019,Qtr 1,March,18,80.00%,Latino
2019,Qtr 1,March,18,80.00%,White
2019,Qtr 1,March,19,100.00%,Missing/Unknown
2019,Qtr 1,March,19,100.00%,Asian
2019,Qtr 1,March,19,66.67%,Latino
2019,Qtr 1,March,19,100.00%,White
2019,Qtr 1,March,20,100.00%,Black
2019,Qtr 1,March,20,87.50%,Latino
2019,Qtr 1,March,20,100.00%,White
2019,Qtr 1,March,21,50.00%,Asian
2019,Qtr 1,March,21,100.00%,Black
2019,Qtr 1,March,21,58.33%,Latino
2019,Qtr 1,March,21,80.00%,White
2019,Qtr 1,March,22,0.00%,Asian
2019,Qtr 1,March,22,33.33%,Black
2019,Qtr 1,March,22,50.00%,Latino
2019,Qtr 1,March,22,75.00%,White
2019,Qtr 1,March,25,0.00%,Black
2019,Qtr 1,March,25,100.00%,Latino
2019,Qtr 1,March,25,100.00%,White
2019,Qtr 1,March,26,100.00%,Missing/Unknown
2019,Qtr 1,March,26,100.00%,Black
2019,Qtr 1,March,26,100.00%,Latino
2019,Qtr 1,March,26,100.00%,White
2019,Qtr 1,March,27,66.67%,Asian
2019,Qtr 1,March,27,100.00%,Black
2019,Qtr 1,March,27,60.00%,Latino
2019,Qtr 1,March,27,50.00%,White
2019,Qtr 1,March,28,100.00%,Missing/Unknown
2019,Qtr 1,March,28,83.33%,Latino
2019,Qtr 1,March,28,100.00%,White
2019,Qtr 1,March,29,100.00%,Asian
2019,Qtr 1,March,29,100.00%,Black
2019,Qtr 1,March,29,83.33%,Latino
2019,Qtr 1,March,29,87.50%,White
2019,Qtr 1,March,30,100.00%,Missing/Unknown
2019,Qtr 1,March,30,100.00%,Black
2019,Qtr 1,March,30,100.00%,Latino
2019,Qtr 1,March,30,100.00%,White
2019,Qtr 1,March,31,50.00%,Asian
2019,Qtr 1,March,31,100.00%,Latino
2019,Qtr 1,March,31,100.00%,White
2019,Qtr 2,April,2,100.00%,Missing/Unknown
2019,Qtr 2,April,2,100.00%,Asian
2019,Qtr 2,April,2,100.00%,Black
2019,Qtr 2,April,2,87.50%,Latino
2019,Qtr 2,April,2,88.89%,White
2019,Qtr 2,April,3,100.00%,Asian
2019,Qtr 2,April,3,71.43%,Black
2019,Qtr 2,April,3,68.00%,Latino
2019,Qtr 2,April,3,77.27%,White
2019,Qtr 2,April,4,50.00%,Missing/Unknown
2019,Qtr 2,April,4,100.00%,Asian
2019,Qtr 2,April,4,0.00%,Black
2019,Qtr 2,April,4,68.75%,Latino
2019,Qtr 2,April,4,58.82%,White
2019,Qtr 2,April,5,100.00%,Missing/Unknown
2019,Qtr 2,April,5,100.00%,Asian
2019,Qtr 2,April,5,25.00%,Black
2019,Qtr 2,April,5,61.90%,Latino
2019,Qtr 2,April,5,46.15%,White
2019,Qtr 2,April,6,100.00%,Black
2019,Qtr 2,April,7,100.00%,Latino
2019,Qtr 2,April,8,100.00%,Missing/Unknown
2019,Qtr 2,April,8,66.67%,Black
2019,Qtr 2,April,8,72.73%,Latino
2019,Qtr 2,April,8,71.43%,White
2019,Qtr 2,April,9,33.33%,Missing/Unknown
2019,Qtr 2,April,9,41.67%,Asian
2019,Qtr 2,April,9,62.50%,Black
2019,Qtr 2,April,9,52.73%,Latino
2019,Qtr 2,April,9,50.00%,White
2019,Qtr 2,April,10,62.50%,Asian
2019,Qtr 2,April,10,50.00%,Black
2019,Qtr 2,April,10,57.14%,Latino
2019,Qtr 2,April,10,52.94%,White
2019,Qtr 2,April,11,0.00%,Asian
2019,Qtr 2,April,11,66.67%,Black
2019,Qtr 2,April,11,48.15%,Latino
2019,Qtr 2,April,11,66.67%,White
2019,Qtr 2,April,12,100.00%,Missing/Unknown
2019,Qtr 2,April,12,12.50%,Asian
2019,Qtr 2,April,12,37.50%,Black
2019,Qtr 2,April,12,35.71%,Latino
2019,Qtr 2,April,12,57.89%,White
2019,Qtr 2,April,13,100.00%,Missing/Unknown
2019,Qtr 2,April,13,100.00%,Asian
2019,Qtr 2,April,13,100.00%,Black
2019,Qtr 2,April,13,100.00%,Latino
2019,Qtr 2,April,14,0.00%,Latino
2019,Qtr 2,April,15,100.00%,Asian
2019,Qtr 2,April,15,62.50%,Black
2019,Qtr 2,April,15,72.73%,Latino
2019,Qtr 2,April,15,80.00%,White
2019,Qtr 2,April,16,100.00%,Missing/Unknown
2019,Qtr 2,April,16,50.00%,Asian
2019,Qtr 2,April,16,83.33%,Black
2019,Qtr 2,April,16,87.50%,Latino
2019,Qtr 2,April,16,88.89%,White
2019,Qtr 2,April,17,40.00%,Asian
2019,Qtr 2,April,17,12.50%,Black
2019,Qtr 2,April,17,43.48%,Latino
2019,Qtr 2,April,17,31.58%,White
2019,Qtr 2,April,18,60.00%,Asian
2019,Qtr 2,April,18,0.00%,Black
2019,Qtr 2,April,18,27.27%,Latino
2019,Qtr 2,April,18,21.43%,White
2019,Qtr 2,April,19,0.00%,Missing/Unknown
2019,Qtr 2,April,19,100.00%,Black
2019,Qtr 2,April,19,92.86%,Latino
2019,Qtr 2,April,19,100.00%,White
2019,Qtr 2,April,20,100.00%,Black
2019,Qtr 2,April,20,100.00%,Latino
2019,Qtr 2,April,20,100.00%,White
2019,Qtr 2,April,22,66.67%,Asian
2019,Qtr 2,April,22,100.00%,Black
2019,Qtr 2,April,22,83.33%,Latino
2019,Qtr 2,April,22,88.89%,White
2019,Qtr 2,April,23,100.00%,Missing/Unknown
2019,Qtr 2,April,23,75.00%,Asian
2019,Qtr 2,April,23,100.00%,Black
2019,Qtr 2,April,23,100.00%,Latino
2019,Qtr 2,April,23,100.00%,White
2019,Qtr 2,April,24,50.00%,Asian
2019,Qtr 2,April,24,75.00%,Black
2019,Qtr 2,April,24,35.29%,Latino
2019,Qtr 2,April,24,63.64%,White
2019,Qtr 2,April,25,0.00%,Missing/Unknown
2019,Qtr 2,April,25,60.00%,Asian
2019,Qtr 2,April,25,70.00%,Black
2019,Qtr 2,April,25,65.38%,Latino
2019,Qtr 2,April,25,60.71%,White
2019,Qtr 2,April,26,0.00%,Missing/Unknown
2019,Qtr 2,April,26,25.00%,Asian
2019,Qtr 2,April,26,62.50%,Black
2019,Qtr 2,April,26,50.00%,Latino
2019,Qtr 2,April,26,14.29%,White
2019,Qtr 2,April,27,100.00%,Latino
2019,Qtr 2,April,28,0.00%,White
2019,Qtr 2,April,29,100.00%,Missing/Unknown
2019,Qtr 2,April,29,0.00%,Asian
2019,Qtr 2,April,29,20.00%,Black
2019,Qtr 2,April,29,36.36%,Latino
2019,Qtr 2,April,29,9.09%,White
2019,Qtr 2,April,30,50.00%,Missing/Unknown
2019,Qtr 2,April,30,100.00%,Asian
2019,Qtr 2,April,30,50.00%,Black
2019,Qtr 2,April,30,38.10%,Latino
2019,Qtr 2,April,30,70.00%,White
2019,Qtr 2,May,1,0.00%,Asian
2019,Qtr 2,May,1,50.00%,Black
2019,Qtr 2,May,1,68.75%,Latino
2019,Qtr 2,May,1,27.27%,White
2019,Qtr 2,May,2,50.00%,Asian
2019,Qtr 2,May,2,80.00%,Black
2019,Qtr 2,May,2,50.00%,Latino
2019,Qtr 2,May,2,37.50%,White
2019,Qtr 2,May,3,0.00%,Asian
2019,Qtr 2,May,3,40.00%,Black
2019,Qtr 2,May,3,50.00%,Latino
2019,Qtr 2,May,3,40.00%,White
2019,Qtr 2,May,5,50.00%,Latino
2019,Qtr 2,May,6,0.00%,Asian
2019,Qtr 2,May,6,33.33%,Black
2019,Qtr 2,May,6,38.89%,Latino
2019,Qtr 2,May,6,37.50%,White
2019,Qtr 2,May,7,0.00%,Asian
2019,Qtr 2,May,7,50.00%,Black
2019,Qtr 2,May,7,55.56%,Latino
2019,Qtr 2,May,7,33.33%,White
2019,Qtr 2,May,8,100.00%,Missing/Unknown
2019,Qtr 2,May,8,50.00%,Asian
2019,Qtr 2,May,8,100.00%,Black
2019,Qtr 2,May,8,50.00%,Latino
2019,Qtr 2,May,8,66.67%,White
2019,Qtr 2,May,9,100.00%,Missing/Unknown
2019,Qtr 2,May,9,33.33%,Asian
2019,Qtr 2,May,9,60.00%,Black
2019,Qtr 2,May,9,60.00%,Latino
2019,Qtr 2,May,9,57.14%,White
2019,Qtr 2,May,10,83.33%,Missing/Unknown
2019,Qtr 2,May,10,0.00%,Asian
2019,Qtr 2,May,10,0.00%,Black
2019,Qtr 2,May,10,60.00%,Latino
2019,Qtr 2,May,10,100.00%,White
2019,Qtr 2,May,11,50.00%,Black
2019,Qtr 2,May,11,100.00%,Latino
2019,Qtr 2,May,11,100.00%,White
2019,Qtr 2,May,13,0.00%,Missing/Unknown
2019,Qtr 2,May,13,50.00%,Asian
2019,Qtr 2,May,13,100.00%,Black
2019,Qtr 2,May,13,53.33%,Latino
2019,Qtr 2,May,13,47.37%,White
2019,Qtr 2,May,14,0.00%,Missing/Unknown
2019,Qtr 2,May,14,33.33%,Asian
2019,Qtr 2,May,14,20.00%,Black
2019,Qtr 2,May,14,18.75%,Latino
2019,Qtr 2,May,14,27.27%,White
2019,Qtr 2,May,15,100.00%,Missing/Unknown
2019,Qtr 2,May,15,33.33%,Black
2019,Qtr 2,May,15,0.00%,Latino
2019,Qtr 2,May,15,60.00%,White
2019,Qtr 2,May,16,100.00%,Missing/Unknown
2019,Qtr 2,May,16,75.00%,Latino
2019,Qtr 2,May,16,75.00%,White
2019,Qtr 2,May,17,0.00%,Missing/Unknown
2019,Qtr 2,May,17,0.00%,Asian
2019,Qtr 2,May,17,75.00%,Black
2019,Qtr 2,May,17,47.06%,Latino
2019,Qtr 2,May,17,42.86%,White
2019,Qtr 2,May,18,100.00%,Latino
2019,Qtr 2,May,18,100.00%,White
2019,Qtr 2,May,19,100.00%,White
2019,Qtr 2,May,20,100.00%,Asian
2019,Qtr 2,May,20,100.00%,Black
2019,Qtr 2,May,20,75.00%,Latino
2019,Qtr 2,May,20,90.00%,White
2019,Qtr 2,May,21,100.00%,Asian
2019,Qtr 2,May,21,75.00%,Latino
2019,Qtr 2,May,21,100.00%,White
2019,Qtr 2,May,22,100.00%,Black
2019,Qtr 2,May,22,50.00%,Latino
2019,Qtr 2,May,22,75.00%,White
2019,Qtr 2,May,23,100.00%,Asian
2019,Qtr 2,May,23,100.00%,Black
2019,Qtr 2,May,23,100.00%,Latino
2019,Qtr 2,May,23,75.00%,White
2019,Qtr 2,May,24,100.00%,Asian
2019,Qtr 2,May,24,100.00%,Black
2019,Qtr 2,May,24,100.00%,Latino
2019,Qtr 2,May,24,100.00%,White
2019,Qtr 2,May,25,0.00%,Latino
2019,Qtr 2,May,25,50.00%,White
2019,Qtr 2,May,26,33.33%,Latino
2019,Qtr 2,May,26,100.00%,White
2019,Qtr 2,May,28,100.00%,Black
2019,Qtr 2,May,28,80.00%,Latino
2019,Qtr 2,May,29,100.00%,Missing/Unknown
2019,Qtr 2,May,29,50.00%,Asian
2019,Qtr 2,May,29,75.00%,Black
2019,Qtr 2,May,29,84.62%,Latino
2019,Qtr 2,May,29,44.44%,White
2019,Qtr 2,May,30,50.00%,Asian
2019,Qtr 2,May,30,33.33%,Black
2019,Qtr 2,May,30,56.52%,Latino
2019,Qtr 2,May,30,66.67%,White
2019,Qtr 2,May,31,100.00%,Missing/Unknown
2019,Qtr 2,May,31,50.00%,Asian
2019,Qtr 2,May,31,33.33%,Black
2019,Qtr 2,May,31,25.00%,Latino
2019,Qtr 2,May,31,33.33%,White
2019,Qtr 2,June,1,0.00%,Asian
2019,Qtr 2,June,3,0.00%,Asian
2019,Qtr 2,June,3,87.50%,Black
2019,Qtr 2,June,3,85.71%,Latino
2019,Qtr 2,June,3,71.43%,White
2019,Qtr 2,June,4,100.00%,Black
2019,Qtr 2,June,4,60.00%,Latino
2019,Qtr 2,June,4,100.00%,White
2019,Qtr 2,June,5,100.00%,Asian
2019,Qtr 2,June,5,25.00%,Black
2019,Qtr 2,June,5,20.83%,Latino
2019,Qtr 2,June,5,45.45%,White
2019,Qtr 2,June,6,100.00%,Black
2019,Qtr 2,June,6,100.00%,Latino
2019,Qtr 2,June,6,100.00%,White
2019,Qtr 2,June,7,0.00%,Missing/Unknown
2019,Qtr 2,June,7,50.00%,Black
2019,Qtr 2,June,7,100.00%,Latino
2019,Qtr 2,June,7,100.00%,White
2019,Qtr 2,June,10,0.00%,Missing/Unknown
2019,Qtr 2,June,10,33.33%,Asian
2019,Qtr 2,June,10,100.00%,Black
2019,Qtr 2,June,10,47.06%,Latino
2019,Qtr 2,June,10,55.56%,White
2019,Qtr 2,June,11,50.00%,Asian
2019,Qtr 2,June,11,50.00%,Black
2019,Qtr 2,June,11,54.55%,Latino
2019,Qtr 2,June,11,40.00%,White
2019,Qtr 2,June,12,100.00%,Missing/Unknown
2019,Qtr 2,June,12,0.00%,Asian
2019,Qtr 2,June,12,100.00%,Black
2019,Qtr 2,June,12,62.50%,Latino
2019,Qtr 2,June,12,71.43%,White
2019,Qtr 2,June,13,0.00%,Asian
2019,Qtr 2,June,13,50.00%,Latino
2019,Qtr 2,June,14,66.67%,Asian
2019,Qtr 2,June,14,100.00%,Latino
2019,Qtr 2,June,14,0.00%,White
2019,Qtr 2,June,15,100.00%,Missing/Unknown
2019,Qtr 2,June,15,0.00%,Asian
2019,Qtr 2,June,15,50.00%,Black
2019,Qtr 2,June,15,25.00%,Latino
2019,Qtr 2,June,15,25.00%,White
2019,Qtr 2,June,17,50.00%,Missing/Unknown
2019,Qtr 2,June,17,100.00%,Asian
2019,Qtr 2,June,17,50.00%,Black
2019,Qtr 2,June,17,44.44%,Latino
2019,Qtr 2,June,17,33.33%,White
2019,Qtr 2,June,18,100.00%,Latino
2019,Qtr 2,June,18,100.00%,White
2019,Qtr 2,June,19,0.00%,Asian
2019,Qtr 2,June,19,50.00%,Latino
2019,Qtr 2,June,19,80.00%,White
2019,Qtr 2,June,20,100.00%,Missing/Unknown
2019,Qtr 2,June,20,0.00%,Asian
2019,Qtr 2,June,20,40.00%,Black
2019,Qtr 2,June,20,23.53%,Latino
2019,Qtr 2,June,20,25.00%,White
2019,Qtr 2,June,21,0.00%,Asian
2019,Qtr 2,June,21,50.00%,Black
2019,Qtr 2,June,21,66.67%,Latino
2019,Qtr 2,June,21,100.00%,White
2019,Qtr 2,June,22,100.00%,Black
2019,Qtr 2,June,22,50.00%,Latino
2019,Qtr 2,June,22,100.00%,White
2019,Qtr 2,June,23,100.00%,Black
2019,Qtr 2,June,23,75.00%,Latino
2019,Qtr 2,June,24,100.00%,Black
2019,Qtr 2,June,24,66.67%,Latino
2019,Qtr 2,June,24,60.00%,White
2019,Qtr 2,June,25,0.00%,Missing/Unknown
2019,Qtr 2,June,25,0.00%,Asian
2019,Qtr 2,June,25,0.00%,Black
2019,Qtr 2,June,25,32.00%,Latino
2019,Qtr 2,June,25,37.50%,White
2019,Qtr 2,June,26,100.00%,Missing/Unknown
2019,Qtr 2,June,26,20.00%,Asian
2019,Qtr 2,June,26,22.22%,Black
2019,Qtr 2,June,26,14.71%,Latino
2019,Qtr 2,June,26,13.64%,White
2019,Qtr 2,June,27,0.00%,Missing/Unknown
2019,Qtr 2,June,27,0.00%,Asian
2019,Qtr 2,June,27,0.00%,Black
2019,Qtr 2,June,27,8.16%,Latino
2019,Qtr 2,June,27,13.79%,White
2019,Qtr 2,June,28,75.00%,Missing/Unknown
2019,Qtr 2,June,28,12.50%,Asian
2019,Qtr 2,June,28,20.00%,Black
2019,Qtr 2,June,28,21.43%,Latino
2019,Qtr 2,June,28,27.03%,White
2019,Qtr 2,June,29,0.00%,White
2019,Qtr 2,June,30,100.00%,Black
2019,Qtr 2,June,30,83.33%,Latino
2019,Qtr 2,June,30,100.00%,White
2019,Qtr 3,July,1,0.00%,Missing/Unknown
2019,Qtr 3,July,1,0.00%,Asian
2019,Qtr 3,July,1,14.29%,Black
2019,Qtr 3,July,1,10.34%,Latino
2019,Qtr 3,July,1,8.33%,White
2019,Qtr 3,July,2,0.00%,Missing/Unknown
2019,Qtr 3,July,2,0.00%,Asian
2019,Qtr 3,July,2,50.00%,Black
2019,Qtr 3,July,2,35.48%,Latino
2019,Qtr 3,July,2,34.48%,White
2019,Qtr 3,July,3,22.22%,Asian
2019,Qtr 3,July,3,0.00%,Black
2019,Qtr 3,July,3,13.33%,Latino
2019,Qtr 3,July,3,28.57%,White
2019,Qtr 3,July,5,0.00%,Missing/Unknown
2019,Qtr 3,July,5,0.00%,Black
2019,Qtr 3,July,5,58.33%,Latino
2019,Qtr 3,July,5,0.00%,White
2019,Qtr 3,July,6,100.00%,Latino
2019,Qtr 3,July,8,100.00%,Missing/Unknown
2019,Qtr 3,July,8,33.33%,Asian
2019,Qtr 3,July,8,28.57%,Black
2019,Qtr 3,July,8,35.00%,Latino
2019,Qtr 3,July,8,22.22%,White
2019,Qtr 3,July,9,25.00%,Missing/Unknown
2019,Qtr 3,July,9,12.50%,Asian
2019,Qtr 3,July,9,66.67%,Black
2019,Qtr 3,July,9,25.93%,Latino
2019,Qtr 3,July,9,21.74%,White
2019,Qtr 3,July,10,100.00%,Missing/Unknown
2019,Qtr 3,July,10,20.00%,Asian
2019,Qtr 3,July,10,20.00%,Black
2019,Qtr 3,July,10,29.17%,Latino
2019,Qtr 3,July,10,20.00%,White
2019,Qtr 3,July,11,66.67%,Asian
2019,Qtr 3,July,11,0.00%,Black
2019,Qtr 3,July,11,55.56%,Latino
2019,Qtr 3,July,11,25.00%,White
2019,Qtr 3,July,12,0.00%,Asian
2019,Qtr 3,July,12,20.00%,Black
2019,Qtr 3,July,12,31.25%,Latino
2019,Qtr 3,July,12,35.29%,White
2019,Qtr 3,July,15,100.00%,Missing/Unknown
2019,Qtr 3,July,15,100.00%,Asian
2019,Qtr 3,July,15,42.86%,Black
2019,Qtr 3,July,15,33.33%,Latino
2019,Qtr 3,July,15,42.86%,White
2019,Qtr 3,July,16,100.00%,Asian
2019,Qtr 3,July,16,25.00%,Black
2019,Qtr 3,July,16,72.73%,Latino
2019,Qtr 3,July,16,23.08%,White
2019,Qtr 3,July,17,40.00%,Asian
2019,Qtr 3,July,17,16.67%,Black
2019,Qtr 3,July,17,50.00%,Latino
2019,Qtr 3,July,17,36.36%,White
2019,Qtr 3,July,18,100.00%,Missing/Unknown
2019,Qtr 3,July,18,0.00%,Asian
2019,Qtr 3,July,18,0.00%,Black
2019,Qtr 3,July,18,21.43%,Latino
2019,Qtr 3,July,18,60.00%,White
